,Date,High,Low,Open,Close,Volume,Adj Close
0,2021-01-04,21.709999084472656,20.040000915527344,21.700000762939453,20.3799991607666,40642500,20.3799991607666
1,2021-01-05,20.850000381469727,20.149999618530273,20.18000030517578,20.600000381469727,32464400,20.600000381469727
2,2021-01-06,20.920000076293945,20.15999984741211,20.540000915527344,20.399999618530273,35295900,20.399999618530273
3,2021-01-07,21.280000686645508,20.469999313354492,20.479999542236328,20.739999771118164,28989000,20.739999771118164
4,2021-01-08,21.020000457763672,20.18000030517578,20.8700008392334,20.469999313354492,30370000,20.469999313354492
5,2021-01-11,20.440000534057617,19.6299991607666,20.170000076293945,20.139999389648438,31268900,20.139999389648438
6,2021-01-12,20.139999389648438,19.610000610351562,20.049999237060547,20.1299991607666,33169500,20.1299991607666
7,2021-01-13,20.200000762939453,19.68000030517578,19.860000610351562,20.100000381469727,24791400,20.100000381469727
8,2021-01-14,21.549999237060547,20.450000762939453,20.459999084472656,20.920000076293945,46177600,20.920000076293945
9,2021-01-15,21.399999618530273,20.56999969482422,20.780000686645508,20.790000915527344,33762400,20.790000915527344
10,2021-01-19,21.260000228881836,20.610000610351562,21.0,20.8700008392334,21273500,20.8700008392334
11,2021-01-20,21.209999084472656,20.59000015258789,21.010000228881836,20.780000686645508,21272500,20.780000686645508
12,2021-01-21,20.8799991607666,20.31999969482422,20.700000762939453,20.739999771118164,20241500,20.739999771118164
13,2021-01-22,20.43000030517578,20.040000915527344,20.309999465942383,20.219999313354492,24748800,20.219999313354492
14,2021-01-25,19.809999465942383,18.729999542236328,19.799999237060547,19.219999313354492,55839500,19.219999313354492
15,2021-01-26,19.510000228881836,18.6200008392334,19.399999618530273,18.719999313354492,44110700,18.719999313354492
16,2021-01-27,19.420000076293945,17.959999084472656,18.40999984741211,18.979999542236328,50578900,18.979999542236328
17,2021-01-28,20.670000076293945,19.65999984741211,20.100000381469727,19.739999771118164,59670200,19.739999771118164
18,2021-01-29,19.809999465942383,18.3799991607666,19.700000762939453,18.670000076293945,50242100,18.670000076293945
19,2021-02-01,19.1299991607666,18.40999984741211,18.959999084472656,18.799999237060547,27139000,18.799999237060547
20,2021-02-02,19.600000381469727,18.979999542236328,19.219999313354492,19.450000762939453,27697100,19.450000762939453
21,2021-02-03,20.489999771118164,19.440000534057617,19.6299991607666,20.440000534057617,33548800,20.440000534057617
22,2021-02-04,21.329999923706055,20.65999984741211,21.0,21.049999237060547,32541100,21.049999237060547
23,2021-02-05,21.75,21.1299991607666,21.389999389648438,21.309999465942383,29831100,21.309999465942383
24,2021-02-08,21.809999465942383,21.25,21.600000381469727,21.610000610351562,22166600,21.610000610351562
25,2021-02-09,21.420000076293945,20.68000030517578,21.420000076293945,21.049999237060547,26144100,21.049999237060547
26,2021-02-10,21.649999618530273,20.8700008392334,21.149999618530273,20.93000030517578,27930900,20.93000030517578
27,2021-02-11,21.1299991607666,20.459999084472656,20.899999618530273,20.719999313354492,22597500,20.719999313354492
28,2021-02-12,20.829999923706055,20.049999237060547,20.100000381469727,20.600000381469727,25028300,20.600000381469727
29,2021-02-16,22.559999465942383,20.959999084472656,21.15999984741211,22.469999313354492,55038100,22.469999313354492
30,2021-02-17,24.059999465942383,21.8799991607666,22.280000686645508,23.200000762939453,59742500,23.200000762939453
31,2021-02-18,23.149999618530273,22.3799991607666,22.969999313354492,22.889999389648438,26606400,22.889999389648438
32,2021-02-19,24.719999313354492,23.479999542236328,23.6200008392334,24.59000015258789,52483300,24.59000015258789
33,2021-02-22,27.329999923706055,24.649999618530273,25.139999389648438,25.969999313354492,87361900,25.969999313354492
34,2021-02-23,26.729999542236328,23.459999084472656,25.079999923706055,26.459999084472656,115819500,26.459999084472656
35,2021-02-24,28.18000030517578,26.729999542236328,27.09000015258789,27.010000228881836,92985300,27.010000228881836
36,2021-02-25,28.239999771118164,25.06999969482422,27.90999984741211,25.469999313354492,71020500,25.469999313354492
37,2021-02-26,26.860000610351562,25.270000457763672,25.889999389648438,26.75,57944500,26.75
38,2021-03-01,27.920000076293945,26.020000457763672,27.549999237060547,26.309999465942383,59505200,26.309999465942383
39,2021-03-02,27.850000381469727,26.540000915527344,26.90999984741211,27.59000015258789,49112000,27.59000015258789
40,2021-03-03,29.59000015258789,28.18000030517578,28.450000762939453,28.670000076293945,71407600,28.670000076293945
41,2021-03-04,29.43000030517578,26.229999542236328,29.09000015258789,27.399999618530273,73686600,27.399999618530273
42,2021-03-05,27.15999984741211,23.260000228881836,27.110000610351562,26.09000015258789,83663500,26.09000015258789
43,2021-03-08,27.270000457763672,25.799999237060547,27.040000915527344,26.690000534057617,47937400,26.690000534057617
44,2021-03-09,27.850000381469727,25.799999237060547,26.989999771118164,27.579999923706055,42494400,27.579999923706055
45,2021-03-10,28.420000076293945,26.670000076293945,27.399999618530273,26.700000762939453,41891000,26.700000762939453
46,2021-03-11,27.770000457763672,26.479999542236328,27.020000457763672,27.469999313354492,33171600,27.469999313354492
47,2021-03-12,28.5,27.290000915527344,27.3799991607666,28.459999084472656,32432400,28.459999084472656
48,2021-03-15,30.1200008392334,28.899999618530273,28.979999542236328,29.790000915527344,53480800,29.790000915527344
49,2021-03-16,29.979999542236328,27.850000381469727,29.950000762939453,28.25,50549500,28.25
50,2021-03-17,28.950000762939453,27.81999969482422,28.149999618530273,28.93000030517578,30253200,28.93000030517578
51,2021-03-18,29.739999771118164,28.020000457763672,29.489999771118164,28.270000457763672,46998200,28.270000457763672
52,2021-03-19,29.09000015258789,27.1299991607666,28.479999542236328,28.959999084472656,41387500,28.959999084472656
